case,scenario,branch_id,from_bus,to_bus,closed,available,P_MW,Q_Mvar
ieee69,5,51,51,52,1,1,0.0034544133712799407,0.0025908100284599556
ieee69,5,52,9,53,1,1,0.052487892058117325,0.03809450301110573
ieee69,5,53,53,54,1,1,0.04836178719797246,0.03473604556679888
ieee69,5,54,54,55,1,1,0.02302942247522921,0.016504419440579454
ieee69,5,55,55,56,1,1,0.0,0.0
ieee69,5,56,56,57,1,1,0.0,0.0
ieee69,5,57,57,58,1,1,0.0,0.0
ieee69,5,58,58,59,0,1,0.0,0.0
ieee69,5,59,59,60,1,0,0.0,0.0
ieee69,5,60,60,61,1,1,0.0,0.0
ieee69,5,61,61,62,0,1,0.0,0.0
ieee69,5,62,62,63,1,1,-0.030705896633635987,-0.022069863205427254
ieee69,5,63,63,64,1,1,-0.030705896633635987,-0.022069863205427254
ieee69,5,64,64,65,1,1,-0.248525850878476,-0.17751846491319334
ieee69,5,65,11,66,1,1,0.034544133712834935,0.024948541014824244
ieee69,5,66,66,67,1,1,0.017272066856417467,0.012474270507416563
ieee69,5,67,12,68,1,1,0.053735319108856316,0.038382370792042764
ieee69,5,68,68,69,1,1,0.026867659554428158,0.019191185396021382
ieee69,5,69,11,43,0,1,0.0,0.0
ieee69,5,70,13,21,1,1,0.370746230979373,0.33728508333506824
ieee69,5,71,15,46,0,1,0.0,0.0
ieee69,5,72,50,59,1,1,0.09595592698010691,0.06908826742567875
ieee69,5,73,27,65,1,1,0.3051398477967382,0.21781995424484002
ieee69,6,1,1,2,1,1,1.9425042229815226,1.864618790137591
ieee69,6,2,2,3,1,1,1.9425042229815226,1.864618790137591
ieee69,6,3,3,4,1,1,1.695001891717327,1.6910724062883187
ieee69,6,4,4,5,1,1,0.20868184507152776,0.29287627001633787
ieee69,6,5,5,6,1,1,0.20868184507152776,0.29287627001633787
ieee69,6,6,6,7,1,1,0.2063595568676746,0.2909112569207739
ieee69,6,7,7,8,1,1,0.17027477093092713,0.2641156237994302
ieee69,6,8,8,9,1,1,0.06389610743917196,0.18819466328894308
ieee69,6,9,9,10,1,1,-0.011756896740102718,0.13308497783603102
ieee69,6,10,10,11,1,1,-0.036766154320027056,0.11611441019250712
ieee69,6,11,11,12,1,0,0.0,0.0
ieee69,6,12,12,13,1,1,0.0,0.0
ieee69,6,13,13,14,1,1,0.0,0.0
ieee69,6,14,14,15,1,1,0.0,0.0
ieee69,6,15,15,16,1,1,0.0,0.0
ieee69,6,16,16,17,1,1,0.0,0.0
ieee69,6,17,17,18,1,1,0.0,0.0
ieee69,6,18,18,19,1,1,0.0,0.0
ieee69,6,19,19,20,1,1,0.0,0.0
ieee69,6,20,20,21,0,1,0.0,0.0
ieee69,6,21,21,22,1,1,0.0,0.0
ieee69,6,22,22,23,1,1,0.0,0.0
ieee69,6,23,23,24,1,1,0.0,0.0
ieee69,6,24,24,25,1,1,0.0,0.0
ieee69,6,25,25,26,1,1,0.0,0.0
ieee69,6,26,26,27,1,1,0.0,0.0
ieee69,6,27,3,28,1,1,0.08172668102011116,0.05823584265039372
ieee69,6,28,28,29,1,1,0.05850379898161506,0.04162255011515903
ieee69,6,29,29,30,1,1,0.035280916943110086,0.025009257579924338
ieee69,6,30,30,31,1,1,0.035280916943110086,0.025009257579924338
ieee69,6,31,31,32,1,1,0.035280916943110086,0.025009257579924338
ieee69,6,32,32,33,1,1,0.035280916943110086,0.025009257579924338
ieee69,6,33,33,34,1,1,0.022776288153147917,0.01607737987280977
ieee69,6,34,34,35,1,1,0.005359126624266963,0.003572751082847603
ieee69,6,35,3,36,1,1,0.16577565024407548,0.11531054119886974
ieee69,6,36,36,37,1,1,0.14255276820557938,0.09869724866363505
ieee69,6,37,37,38,1,1,0.1193298861670744,0.08208395612840036
ieee69,6,38,38,39,1,1,0.1193298861670744,0.08208395612840036
ieee69,6,39,39,40,1,1,0.09789337966999767,0.06689976402630471
ieee69,6,40,40,41,1,1,0.07645687317291205,0.05171557192420018
ieee69,6,41,41,42,1,1,0.07538504784806221,0.05082238415349494
ieee69,6,42,42,43,1,1,0.07538504784806221,0.05082238415349494
ieee69,6,43,43,44,1,1,0.07002592122379525,0.046981676739434874
ieee69,6,44,44,45,1,1,0.07002592122379525,0.046981676739434874
ieee69,6,45,45,46,1,1,0.035012960611897626,0.023490838369717437
ieee69,6,46,4,47,1,1,1.4863200466458082,1.3981961362719808
ieee69,6,47,47,48,1,1,1.4863200466458082,1.3981961362719808
ieee69,6,48,48,49,1,1,1.415758212759588,1.347820346003843
ieee69,6,49,49,50,1,1,1.270582018185653,1.1026403029435006
ieee69,6,50,8,51,1,1,0.03938958068838261,0.02768882089205782
ieee69,6,51,51,52,1,1,0.0032154759745584016,0.0024116069809210217
ieee69,6,52,9,53,1,1,0.048857371057922094,0.035459554497254686
ieee69,6,53,53,54,1,1,0.04501666364386203,0.032333397299764144
ieee69,6,54,54,55,1,1,0.021436506497076735,0.015362829656240251
ieee69,6,55,55,56,1,1,0.0,0.0
ieee69,6,56,56,57,1,1,0.0,0.0
ieee69,6,57,57,58,1,1,0.0,0.0
ieee69,6,58,58,59,0,1,0.0,0.0
ieee69,6,59,59,60,1,1,0.9126924459464281,0.7931507403919191
ieee69,6,60,60,61,1,1,0.9126924459464281,0.7931507403919191
ieee69,6,61,61,62,0,1,0.0,0.0
ieee69,6,62,62,63,1,1,0.0,0.0
ieee69,6,63,63,64,1,1,0.0,0.0
ieee69,6,64,64,65,1,1,0.0,0.0
ieee69,6,65,11,66,1,1,0.03215475974561954,0.023222882038504977
ieee69,6,66,66,67,1,1,0.01607737987280977,0.011611441019248048
ieee69,6,67,12,68,1,1,0.0,0.0
ieee69,6,68,68,69,1,1,0.0,0.0
ieee69,6,69,11,43,0,1,0.0,0.0
ieee69,6,70,13,21,1,1,0.0,0.0
ieee69,6,71,15,46,0,1,0.0,0.0
ieee69,6,72,50,59,1,1,1.0020112230175915,0.8574602598831582
ieee69,6,73,27,65,1,1,0.0,0.0
ieee69,7,1,1,2,1,1,1.9566087155607104,1.689627708684318
ieee69,7,2,2,3,1,1,1.9566087155607104,1.689627708684318
ieee69,7,3,3,4,1,1,1.7174404288441014,1.5219250810804308
ieee69,7,4,4,5,1,1,0.23718312951903187,0.1708098301739991
ieee69,7,5,5,6,1,1,0.23718312951903187,0.1708098301739991
ieee69,7,6,6,7,1,1,0.23493903877394473,0.16891098415892536
ieee69,7,7,7,8,1,1,0.20006932104261743,0.1430176294079466
ieee69,7,8,8,9,1,1,0.09727270268120591,0.06965312428015125
ieee69,7,9,9,10,1,1,0.024167131100920614,0.016399124675627874
ieee69,7,10,10,11,1,0,0.0,0.0
ieee69,7,11,11,12,1,1,0.0,0.0
ieee69,7,12,12,13,1,1,0.0,0.0
ieee69,7,13,13,14,1,1,0.0,0.0
ieee69,7,14,14,15,1,1,0.0,0.0
ieee69,7,15,15,16,1,1,0.0,0.0
ieee69,7,16,16,17,1,1,0.0,0.0
ieee69,7,17,17,18,1,1,0.0,0.0
ieee69,7,18,18,19,1,1,0.0,0.0
ieee69,7,19,19,20,1,1,0.0,0.0
ieee69,7,20,20,21,0,1,0.0,0.0
ieee69,7,21,21,22,1,1,0.0,0.0
ieee69,7,22,22,23,1,1,0.0,0.0
ieee69,7,23,23,24,1,1,0.0,0.0
ieee69,7,24,24,25,1,1,0.0,0.0
ieee69,7,25,25,26,1,1,0.0,0.0
ieee69,7,26,26,27,1,1,0.0,0.0
ieee69,7,27,3,28,1,1,0.07897473199050431,0.05627489099214067
ieee69,7,28,28,29,1,1,0.05653382453965072,0.04022101104653508
ieee69,7,29,29,30,1,1,0.03409291708879714,0.024167131100920614
ieee69,7,30,30,31,1,1,0.03409291708879714,0.024167131100920614
ieee69,7,31,31,32,1,1,0.03409291708879714,0.024167131100920614
ieee69,7,32,32,33,1,1,0.03409291708879714,0.024167131100920614
ieee69,7,33,33,34,1,1,0.02200935153833683,0.01553601285059436
ieee69,7,34,34,35,1,1,0.005178670950201081,0.003452447300134054
ieee69,7,35,3,36,1,1,0.16019355472609575,0.11142773661173777
ieee69,7,36,36,37,1,1,0.13775264727524217,0.09537385666613218
ieee69,7,37,37,38,1,1,0.11531173982438858,0.07931997672051772
ieee69,7,38,38,39,1,1,0.11531173982438858,0.07931997672051772
ieee69,7,39,39,40,1,1,0.09459705602360202,0.06464707569495687
ieee69,7,40,40,41,1,1,0.07388237222281546,0.0499741746694049
ieee69,7,41,41,42,1,1,0.07284663803277525,0.04911106284437139
ieee69,7,42,42,43,1,1,0.07284663803277525,0.04911106284437139
ieee69,7,43,43,44,1,1,0.06766796708257417,0.04539968199672728
ieee69,7,44,44,45,1,1,0.06766796708257417,0.04539968199672728
ieee69,7,45,45,46,1,1,0.03383398354128708,0.02269984099836364
ieee69,7,46,4,47,1,1,1.4802572993250784,1.3511152509064317
ieee69,7,47,47,48,1,1,1.4802572993250784,1.3511152509064317
ieee69,7,48,48,49,1,1,1.4120714651474842,1.302435743974577
ieee69,7,49,49,50,1,1,1.2498853388304276,1.0655115480030553
ieee69,7,50,8,51,1,1,0.0380632314839513,0.026756466576021154
ieee69,7,51,51,52,1,1,0.0031072025701206485,0.0023304019275904864
ieee69,7,52,9,53,1,1,0.04721221682929766,0.03426553945380384
ieee69,7,53,53,54,1,1,0.04350083598165355,0.031244648066186542
ieee69,7,54,54,55,1,1,0.02071468380078656,0.01484552339056755
ieee69,7,55,55,56,1,1,0.0,0.0
ieee69,7,56,56,57,1,1,0.0,0.0
ieee69,7,57,57,58,1,1,0.0,0.0
ieee69,7,58,58,59,0,1,0.0,0.0
ieee69,7,59,59,60,1,1,0.9038581175677862,0.7664433006291738
ieee69,7,60,60,61,1,1,0.9038581175677862,0.7664433006291738
ieee69,7,61,61,62,0,1,0.0,0.0
ieee69,7,62,62,63,1,1,0.0,0.0
ieee69,7,63,63,64,1,1,0.0,0.0
ieee69,7,64,64,65,1,1,0.0,0.0
ieee69,7,65,11,66,1,1,0.0,0.0
ieee69,7,66,66,67,1,1,0.0,0.0
ieee69,7,67,12,68,1,1,0.0,0.0
ieee69,7,68,68,69,1,1,0.0,0.0
ieee69,7,69,11,43,0,1,0.0,0.0
ieee69,7,70,13,21,1,1,0.0,0.0
ieee69,7,71,15,46,0,1,0.0,0.0
ieee69,7,72,50,59,1,1,0.9901693000710665,0.8285873520315423
ieee69,7,73,27,65,1,1,0.0,0.0
ieee69,8,1,1,2,1,1,1.8864385804794637,1.7903262451631363
ieee69,8,2,2,3,1,1,1.8864385804794637,1.7903262451631363
ieee69,8,3,3,4,1,1,1.6095819464403416,1.5961968911616786
ieee69,8,4,4,5,1,1,0.0429622348021752,0.03217172001464874
ieee69,8,5,5,6,1,1,0.0429622348021752,0.03217172001464874
ieee69,8,6,6,7,1,1,0.04036451827925447,0.02997365218756265
ieee69,8,7,7,8,1,0,0.0,0.0
ieee69,8,8,8,9,1,1,0.0,0.0
ieee69,8,9,9,10,1,1,0.0,0.0
ieee69,8,10,10,11,1,1,0.0,0.0
ieee69,8,11,11,12,1,1,0.0,0.0
ieee69,8,12,12,13,1,1,0.0,0.0
ieee69,8,13,13,14,1,1,0.0,0.0
ieee69,8,14,14,15,1,1,0.0,0.0
ieee69,8,15,15,16,1,1,0.0,0.0
ieee69,8,16,16,17,1,1,0.0,0.0
ieee69,8,17,17,18,1,1,0.0,0.0
ieee69,8,18,18,19,1,1,0.0,0.0
ieee69,8,19,19,20,1,1,0.0,0.0
ieee69,8,20,20,21,0,1,0.0,0.0
ieee69,8,21,21,22,1,1,0.0,0.0
ieee69,8,22,22,23,1,1,0.0,0.0
ieee69,8,23,23,24,1,1,0.0,0.0
ieee69,8,24,24,25,1,1,0.0,0.0
ieee69,8,25,25,26,1,1,0.0,0.0
ieee69,8,26,26,27,1,1,0.0,0.0
ieee69,8,27,3,28,1,1,0.09141963917207008,0.06514273742096677
ieee69,8,28,28,29,1,1,0.06544247394284497,0.0465590730646781
ieee69,8,29,29,30,1,1,0.039465308713628744,0.027975408708389438
ieee69,8,30,30,31,1,1,0.039465308713628744,0.027975408708389438
ieee69,8,31,31,32,1,1,0.039465308713628744,0.027975408708389438
ieee69,8,32,32,33,1,1,0.039465308713628744,0.027975408708389438
ieee69,8,33,33,34,1,1,0.025477604359425143,0.017984191312541142
ieee69,8,34,34,35,1,1,0.0059947304375107535,0.003996486958337542
ieee69,8,35,3,36,1,1,0.185436994867052,0.12898661658048205
ieee69,8,36,36,37,1,1,0.15945982963783578,0.11040295222419338
ieee69,8,37,37,38,1,1,0.13348266440861067,0.09181928786790472
ieee69,8,38,38,39,1,1,0.13348266440861067,0.09181928786790472
ieee69,8,39,39,40,1,1,0.10950374265855878,0.07483421829494574
ieee69,8,40,40,41,1,1,0.08552482090851576,0.05784914872199565
ieee69,8,41,41,42,1,1,0.08432587482101184,0.05685002698241348
ieee69,8,42,42,43,1,1,0.08432587482101184,0.05685002698241348
ieee69,8,43,43,44,1,1,0.07833114438350108,0.05255380350219774
ieee69,8,44,44,45,1,1,0.07833114438350108,0.05255380350219774
ieee69,8,45,45,46,1,1,0.03916557219175054,0.026276901751094428
ieee69,8,46,4,47,1,1,1.5666197116381664,1.5640251711470299
ieee69,8,47,47,48,1,1,1.5666197116381664,1.5640251711470299
ieee69,8,48,48,49,1,1,1.4876890942109178,1.5076747050344164
ieee69,8,49,49,50,1,1,1.3727007957573356,1.233415787518215
ieee69,8,50,8,51,1,1,0.0,0.0
ieee69,8,51,51,52,1,1,0.0,0.0
ieee69,8,52,9,53,1,1,0.0,0.0
ieee69,8,53,53,54,1,1,0.0,0.0
ieee69,8,54,54,55,1,1,0.0,0.0
ieee69,8,55,55,56,1,1,0.0,0.0
ieee69,8,56,56,57,1,1,0.0,0.0
ieee69,8,57,57,58,1,1,0.0,0.0
ieee69,8,58,58,59,0,1,0.0,0.0
ieee69,8,59,59,60,1,1,0.9735336092793379,0.887220104751858
ieee69,8,60,60,61,1,1,0.9735336092793379,0.887220104751858
ieee69,8,61,61,62,0,1,0.0,0.0
ieee69,8,62,62,63,1,1,0.0,0.0
ieee69,8,63,63,64,1,1,0.0,0.0
ieee69,8,64,64,65,1,1,0.0,0.0
ieee69,8,65,11,66,1,1,0.0,0.0
ieee69,8,66,66,67,1,1,0.0,0.0
ieee69,8,67,12,68,1,1,0.0,0.0
ieee69,8,68,68,69,1,1,0.0,0.0
ieee69,8,69,11,43,0,1,0.0,0.0
ieee69,8,70,13,21,1,1,0.0,0.0
ieee69,8,71,15,46,0,1,0.0,0.0
ieee69,8,72,50,59,1,1,1.073445783237883,0.9591568700020137
ieee69,8,73,27,65,1,1,0.0,0.0
ieee69,9,1,1,2,1,1,2.1733950417204273,1.9292819928892513
ieee69,9,2,2,3,1,1,2.1733950417204273,1.9292819928892513
ieee69,9,3,3,4,1,1,1.8774942058154043,1.7217990177310227
ieee69,9,4,4,5,1,1,1.0701737049411975,0.998438403360522
ieee69,9,5,5,6,1,1,1.0701737049411975,0.998438403360522
ieee69,9,6,6,7,1,1,1.0673972986858704,0.996089136529088
ieee69,9,7,7,8,1,1,1.0242562168722191,0.9640536797367716
ieee69,9,8,8,9,1,1,0.8970754534067193,0.8732865521585431
ieee69,9,9,9,10,1,1,0.8066286803964129,0.8074002960223403
ieee69,9,10,10,11,1,1,0.7767289207235883,0.7871111733872116
ieee69,9,11,11,12,1,1,0.7308625439965333,0.648290860620504
ieee69,9,12,12,13,1,1,0.5162249834880228,0.4945206680173886
ieee69,9,13,13,14,1,1,0.03892536108871525,0.11329873218882902
ieee69,9,14,14,15,1,1,0.03038257261076538,0.10742556511023515
ieee69,9,15,15,16,1,1,0.03038257261076538,0.10742556511023515
ieee69,9,16,16,17,1,1,-0.018204536857586717,0.0753901083179187
ieee69,9,17,17,18,1,1,-0.08227545044221962,0.03801540872688136
ieee69,9,18,18,19,1,1,0.0010678485597459542,0.0006407091358440198
ieee69,9,19,19,20,1,1,0.0010678485597459542,0.0006407091358440198
ieee69,9,20,20,21,0,1,0.0,0.0
ieee69,9,21,21,22,1,1,0.40503495871084816,0.28885303541072105
ieee69,9,22,22,23,1,1,0.39937536134420526,0.2851155654516102
ieee69,9,23,23,24,1,1,0.39937536134420526,0.2851155654516102
ieee69,9,24,24,25,1,1,0.3694756016713807,0.26375859425673553
ieee69,9,25,25,26,1,1,0.3694756016713807,0.26375859425673553
ieee69,9,26,26,27,1,1,0.354525721834964,0.25308010865929376
ieee69,9,27,3,28,1,1,0.09770814321656829,0.06962372609530476
ieee69,9,28,28,29,1,1,0.06994408066322677,0.04976174288406021
ieee69,9,29,29,30,1,1,0.04218001810988525,0.029899759672824544
ieee69,9,30,30,31,1,1,0.04218001810988525,0.029899759672824544
ieee69,9,31,31,32,1,1,0.04218001810988525,0.029899759672824544
ieee69,9,32,32,33,1,1,0.04218001810988525,0.029899759672824544
ieee69,9,33,33,34,1,1,0.02723013827346854,0.019221274075391648
ieee69,9,34,34,35,1,1,0.006407091358466843,0.004271394238974935
ieee69,9,35,3,36,1,1,0.19819269268846362,0.13785924906293268
ieee69,9,36,36,37,1,1,0.1704286301351221,0.11799726585169701
ieee69,9,37,37,38,1,1,0.1426645675817806,0.09813528264046134
ieee69,9,38,38,39,1,1,0.1426645675817806,0.09813528264046134
ieee69,9,39,39,40,1,1,0.11703620214793098,0.07998185712481565
ieee69,9,40,40,41,1,1,0.09140783671407249,0.061828431609169954
ieee69,9,41,41,42,1,1,0.09012641844238445,0.060760583049424
ieee69,9,42,42,43,1,1,0.09012641844238445,0.060760583049424
ieee69,9,43,43,44,1,1,0.0837193270839176,0.056168834242527055
ieee69,9,44,44,45,1,1,0.0837193270839176,0.056168834242527055
ieee69,9,45,45,46,1,1,0.04185966354196324,0.028084417121263527
ieee69,9,46,4,47,1,1,0.8073205008741979,0.7233606143705007
ieee69,9,47,47,48,1,1,0.8073205008741979,0.7233606143705007
ieee69,9,48,48,49,1,1,0.7229604646544363,0.6631339556009408
ieee69,9,49,49,50,1,1,0.4595733363075549,0.3700095259512537
ieee69,9,50,8,51,1,1,0.04709212148470421,0.03310330535206241
ieee69,9,51,51,52,1,1,0.0038442548150818823,0.002883191111306971
ieee69,9,52,9,53,1,1,0.058411316217990006,0.04239358782182734
ieee69,9,53,53,54,1,1,0.05381956741109306,0.03865611786272538
ieee69,9,54,54,55,1,1,0.02562836543384961,0.01836699522759666
ieee69,9,55,55,56,1,1,0.0,0.0
ieee69,9,56,56,57,1,1,0.0,0.0
ieee69,9,57,57,58,1,1,0.0,0.0
ieee69,9,58,58,59,0,1,0.0,0.0
ieee69,9,59,59,60,1,1,0.0,0.0
ieee69,9,60,60,61,1,0,0.0,0.0
ieee69,9,61,61,62,0,1,0.0,0.0
ieee69,9,62,62,63,1,1,-0.03417115391179948,-0.024560516874112537
ieee69,9,63,63,64,1,1,-0.03417115391179948,-0.024560516874112537
ieee69,9,64,64,65,1,1,-0.27657277697366034,-0.1975519835526196
ieee69,9,65,11,66,1,1,0.038442548150783296,0.027764062553341518
ieee69,9,66,66,67,1,1,0.019221274075391648,0.013882031276670759
ieee69,9,67,12,68,1,1,0.05979951934565797,0.04271394238975823
ieee69,9,68,68,69,1,1,0.029899759672824544,0.021356971194874674
ieee69,9,69,11,43,0,1,0.0,0.0
ieee69,9,70,13,21,1,1,0.4687568339213577,0.3753487687499746
ieee69,9,71,15,46,0,1,0.0,0.0
ieee69,9,72,50,59,1,1,0.10678485597439114,0.07688509630155771
ieee69,9,73,27,65,1,1,0.3395758419985473,0.24240162306186086
ieee69,10,1,1,2,1,1,3.335683443608337,2.5095651252423057
ieee69,10,2,2,3,1,1,3.335683443608337,2.5095651252423057
ieee69,10,3,3,4,1,1,3.0743768061002363,2.326339287393786
ieee69,10,4,4,5,1,1,1.15302200748987,0.8811437101680397
ieee69,10,5,5,6,1,1,1.15302200748987,0.8811437101680397
ieee69,10,6,6,7,1,1,1.1505701949401725,0.8790690995490724
ieee69,10,7,7,8,1,1,1.1124727999371942,0.8507789547448752
ieee69,10,8,8,9,1,1,1.0001609250645327,0.7706235444663179
ieee69,10,9,9,10,1,1,0.9202884162340119,0.7124401466523533
ieee69,10,10,10,11,1,1,0.8938842810834302,0.6945230549430281
ieee69,10,11,11,12,1,1,0.7492840335454964,0.5719324274581705
ieee69,10,12,12,13,1,1,0.5597400633573812,0.43613973239803094
ieee69,10,13,13,14,1,1,0.13752771133688668,0.09948700922809195
ieee69,10,14,14,15,1,1,0.1299836727224335,0.0943004826806515
ieee69,10,15,15,16,1,1,0.1299836727224335,0.0943004826806515
ieee69,10,16,16,17,1,1,0.087076953102736,0.06601033787645427
ieee69,10,17,17,18,1,1,0.030496663494341547,0.03300516893823158
ieee69,10,18,18,19,1,0,0.0,0.0
ieee69,10,19,19,20,1,1,0.0,0.0
ieee69,10,20,20,21,0,1,0.0,0.0
ieee69,10,21,21,22,1,1,0.35768173080772847,0.25508280565117225
ieee69,10,22,22,23,1,1,0.3526838052256487,0.2517822887573473
ieee69,10,23,23,24,1,1,0.3526838052256487,0.2517822887573473
ieee69,10,24,24,25,1,1,0.326279670075067,0.2329221922212188
ieee69,10,25,25,26,1,1,0.326279670075067,0.2329221922212188
ieee69,10,26,26,27,1,1,0.3130776024997761,0.2234921439531501
ieee69,10,27,3,28,1,1,0.0862849416528011,0.06148391470778947
ieee69,10,28,28,29,1,1,0.06176681615582602,0.04394402492918559
ieee69,10,29,29,30,1,1,0.03724869065885983,0.02640413515058171
ieee69,10,30,30,31,1,1,0.03724869065885983,0.02640413515058171
ieee69,10,31,31,32,1,1,0.03724869065885983,0.02640413515058171
ieee69,10,32,32,33,1,1,0.03724869065885983,0.02640413515058171
ieee69,10,33,33,34,1,1,0.024046623083568974,0.016974086882521888
ieee69,10,34,34,35,1,1,0.005658028960837669,0.003772019307222152
ieee69,10,35,3,36,1,1,0.1750216958552997,0.12174192314073018
ieee69,10,36,36,37,1,1,0.15050357035832462,0.1042020333621263
ieee69,10,37,37,38,1,1,0.12598544486135843,0.08666214358352242
ieee69,10,38,38,39,1,1,0.12598544486135843,0.08666214358352242
ieee69,10,39,39,40,1,1,0.10335332901799887,0.07063106152781273
ieee69,10,40,40,41,1,1,0.08072121317463932,0.054599979472103044
ieee69,10,41,41,42,1,1,0.07958960738247534,0.053656974645290845
ieee69,10,42,42,43,1,1,0.07958960738247534,0.053656974645290845
ieee69,10,43,43,44,1,1,0.07393157842163767,0.04960205389002326
ieee69,10,44,44,45,1,1,0.07393157842163767,0.04960205389002326
ieee69,10,45,45,46,1,1,0.03696578921081439,0.02480102694501163
ieee69,10,46,4,47,1,1,1.9213547986103663,1.4451955772257463
ieee69,10,47,47,48,1,1,1.9213547986103663,1.4451955772257463
ieee69,10,48,48,49,1,1,1.8468574172926466,1.3920101049938616
ieee69,10,49,49,50,1,1,1.5101670865342154,1.1331552800354583
ieee69,10,50,8,51,1,1,0.04158651286217285,0.029233149631000543
ieee69,10,51,51,52,1,1,0.003394817376500825,0.0025461130323733983
ieee69,10,52,9,53,1,1,0.051582364026314664,0.03743729162422049
ieee69,10,53,53,54,1,1,0.047527443271047076,0.03413677473039556
ieee69,10,54,54,55,1,1,0.022632115843359557,0.016219683021070352
ieee69,10,55,55,56,1,1,0.0,0.0
ieee69,10,56,56,57,1,1,0.0,0.0
ieee69,10,57,57,58,1,1,0.0,0.0
ieee69,10,58,58,59,0,1,0.0,0.0
ieee69,10,59,59,60,1,1,1.1036086146387092,0.8064041075469852
ieee69,10,60,60,61,1,1,1.1036086146387092,0.8064041075469852
ieee69,10,61,61,62,0,1,0.0,0.0
ieee69,10,62,62,63,1,1,-0.030176154457812743,-0.021689111016547358
ieee69,10,63,63,64,1,1,-0.030176154457812743,-0.021689111016547358
ieee69,10,64,64,65,1,1,-0.24423825014289413,-0.17445589295920882
ieee69,10,65,11,66,1,1,0.033948173765034895,0.024518125496966192
ieee69,10,66,66,67,1,1,0.016974086882521888,0.012259062748487537
ieee69,10,67,12,68,1,1,0.05280827030116342,0.03772019307226593
ieee69,10,68,68,69,1,1,0.02640413515058171,0.018860096536128523
ieee69,10,69,11,43,0,1,0.0,0.0
ieee69,10,70,13,21,1,1,0.4146683134060414,0.3314661966225074
ieee69,10,71,15,46,0,1,0.0,0.0
ieee69,10,72,50,59,1,1,1.1979090973193696,0.8743004550770639
ieee69,10,73,27,65,1,1,0.29987553492448527,0.21406209568509027
ieee69,11,1,1,2,1,1,2.855130190465438,2.6666016656144897
ieee69,11,2,2,3,1,1,2.855130190465438,2.6666016656144897
ieee69,11,3,3,4,1,1,2.5799858147564425,2.47367293158252
ieee69,11,4,4,5,1,1,0.869487406459708,0.9284012677297504
ieee69,11,5,5,6,1,1,0.869487406459708,0.9284012677297504
ieee69,11,6,6,7,1,1,0.8669057558756421,0.9262167941586252
ieee69,11,7,7,8,1,1,0.8267908775694632,0.8964285181886833
ieee69,11,8,8,9,1,1,0.7085314219688055,0.8120284029405234
ieee69,11,9,9,10,1,1,0.6244291894803489,0.7507638486956836
ieee69,11,10,10,11,1,1,0.5966267985750662,0.7318979405813941
ieee69,11,11,11,12,1,1,0.6030882583301178,0.6028154113783213
ieee69,11,12,12,13,1,1,0.4035068093315264,0.459831686722616
ieee69,11,13,13,14,1,1,-0.012915586215198616,0.10535120268034603
ieee69,11,14,14,15,1,1,-0.02085912647385335,0.09989001875252868
ieee69,11,15,15,16,1,1,-0.02085912647385335,0.09989001875252868
ieee69,11,16,16,17,1,1,-0.06603801169492662,0.07010174278258674
ieee69,11,17,17,18,1,1,-0.1256145636348016,0.0353487541509967
ieee69,11,18,18,19,1,1,0.0009929425323296215,0.0005957655193977729
ieee69,11,19,19,20,1,1,0.0009929425323296215,0.0005957655193977729
ieee69,11,20,20,21,0,1,0.0,0.0
ieee69,11,21,21,22,1,1,0.3766231025132605,0.26859095499561114
ieee69,11,22,22,23,1,1,0.37136050709190016,0.265115656132453
ieee69,11,23,23,24,1,1,0.37136050709190016,0.265115656132453
ieee69,11,24,24,25,1,1,0.34355811618662635,0.24525680548582507
ieee69,11,25,25,26,1,1,0.34355811618662635,0.24525680548582507
ieee69,11,26,26,27,1,1,0.329656920733985,0.2353273801625111
ieee69,11,27,3,28,1,1,0.0908542417083158,0.0647398531079979
ieee69,11,28,28,29,1,1,0.06503773586770123,0.0462711220066403
ieee69,11,29,29,30,1,1,0.03922123002708666,0.02780239090527381
ieee69,11,30,30,31,1,1,0.03922123002708666,0.02780239090527381
ieee69,11,31,31,32,1,1,0.03922123002708666,0.02780239090527381
ieee69,11,32,32,33,1,1,0.03922123002708666,0.02780239090527381
ieee69,11,33,33,34,1,1,0.025320034574445316,0.017872965581959832
ieee69,11,34,34,35,1,1,0.005957655193986611,0.003971770129327368
ieee69,11,35,3,36,1,1,0.1842901340006886,0.12818888092397174
ieee69,11,36,36,37,1,1,0.15847362816007404,0.10972014982260525
ieee69,11,37,37,38,1,1,0.13265712231945948,0.09125141872124765
ieee69,11,38,38,39,1,1,0.13265712231945948,0.09125141872124765
ieee69,11,39,39,40,1,1,0.10882650154351303,0.07437139567161744
ieee69,11,40,40,41,1,1,0.08499588076755771,0.05749137262197834
ieee69,11,41,41,42,1,1,0.08380434972876216,0.05649843008964872
ieee69,11,42,42,43,1,1,0.08380434972876216,0.05649843008964872
ieee69,11,43,43,44,1,1,0.07784669453477555,0.05222877720062691
ieee69,11,44,44,45,1,1,0.07784669453477555,0.05222877720062691
ieee69,11,45,45,46,1,1,0.038923347267383335,0.026114388600309013
ieee69,11,46,4,47,1,1,1.7104984082967345,1.5452716638527697
ieee69,11,47,47,48,1,1,1.7104984082967345,1.5452716638527697
ieee69,11,48,48,49,1,1,1.6320559482425612,1.4892697050292814
ieee69,11,49,49,50,1,1,1.436255014161727,1.2167069799043428
