case,scenario,branch_id,from_bus,to_bus,closed,available,P_MW,Q_Mvar
ieee33,11,21,21,22,1,1,0.35915293628488776,0.3475298863159537
ieee33,11,22,3,23,1,1,0.08936482790981692,0.04964712661656101
ieee33,11,23,23,24,1,0,0.0,0.0
ieee33,11,24,24,25,1,1,0.0,0.0
ieee33,11,25,6,26,1,1,0.6720116972211354,0.9035777044214743
ieee33,11,26,26,27,1,1,0.6124351452812604,0.8787541411131894
ieee33,11,27,27,28,1,1,0.5528585933413854,0.8539305778049044
ieee33,11,28,28,29,1,1,0.49328204140151044,0.8340717271582854
ieee33,11,29,29,30,1,1,0.3741289375217516,0.7645657498950964
ieee33,11,30,30,31,1,1,0.3574593116392677,0.16880023049631987
ieee33,11,31,31,32,1,1,0.2085179317895669,0.0992942532331309
ieee33,11,32,32,33,0,1,0.0,0.0
ieee33,11,33,21,8,1,1,0.5163301168122736,0.23830620775950884
ieee33,11,34,9,15,0,1,0.0,0.0
ieee33,11,35,12,22,1,1,-0.26978810837507083,-0.3078121850226978
ieee33,11,36,18,33,1,1,-0.019899782272574384,0.039717701293255914
ieee33,11,37,25,29,0,1,0.0,0.0
