case,scenario,bus,V_pu,v_squared,Pload_MW,Qload_Mvar,Pshed_MW,Qshed_Mvar,Pren_MW,Pbat_MW
ieee33,7,3,0.9932553825511474,0.9865562549668263,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,4,0.9916695767838791,0.983408549518718,0.10357341900394253,0.06904894600262836,0.0,0.0,0.0,0.0
ieee33,7,5,0.9903487668330085,0.9807906799676607,0.05178670950197126,0.02589335475098563,0.0,0.0,0.0,0.0
ieee33,7,6,0.9866387757197632,0.9734560737537933,0.05178670950197126,0.01726223650065709,0.0,0.0,0.1659619337082192,0.0
ieee33,7,7,0.9700005354702806,0.9409010388126311,0.17262236500657085,0.08631118250328543,0.0,0.0,0.0,0.0
ieee33,7,8,0.9709205191250643,0.9426866544580843,0.17262236500657085,0.08631118250328543,0.0,0.0,0.0,0.0
ieee33,7,9,0.9700704291273974,0.9410366374674128,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,10,0.9696404394833827,0.9402025818815277,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,11,0.9697331866501335,0.9403824532906226,0.03884003212647844,0.02589335475098563,0.0,0.0,0.0,0.0
ieee33,7,12,0.9698473658998391,0.9406039131428563,0.05178670950197126,0.030208913876149903,0.0,0.0,0.0,0.0
ieee33,7,13,0.9670169540894711,0.9351217894964782,0.05178670950197126,0.030208913876149903,0.0,0.0,0.0,0.0
ieee33,7,14,0.9658991818174327,0.932961229435586,0.10357341900394253,0.06904894600262836,0.0,0.0,0.1659619337082192,0.0
ieee33,7,15,0.9649696945886905,0.9311665114745907,0.05178670950197126,0.008631118250328544,0.0,0.0,0.0,0.0
ieee33,7,16,0.964161855848084,0.9296080842724215,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,17,0.9628667549316613,0.9271123877526278,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,18,0.9626661927297907,0.9267261986248706,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0706662748030939
ieee33,7,19,0.9966483850771818,0.9933080034769545,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,20,0.9831241874366368,0.9665331679229473,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,21,0.9793148524423051,0.9590575802140938,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,22,0.9761454302892927,0.9528599010746683,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,23,0.9906952292923198,0.981477037342562,0.07768006425295688,0.043155591251642714,0.0,0.0,0.0,0.0
ieee33,7,24,0.9859805111966964,0.9721575684596987,0.36250696651379877,0.17262236500657085,0.0,0.0,0.1659619337082192,0.0
ieee33,7,25,0.9831552542668871,0.9665942539925874,0.36250696651379877,0.17262236500657085,0.0,0.0,0.0,0.0
ieee33,7,26,0.9858799034973322,0.9719591841199091,0.05178670950197126,0.021577795625821357,0.0,0.0,0.0,0.0
ieee33,7,27,0.9849297612013995,0.9700866345002459,0.05178670950197126,0.021577795625821357,0.0,0.0,0.0,0.0
ieee33,7,28,0.9803095162560925,0.9610067476622542,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,29,0.9771616577844913,0.9548449054441353,0.10357341900394253,0.060417827752299806,0.0,0.0,0.0,0.0
ieee33,7,30,0.9762849201638497,0.9531322453393344,0.17262236500657085,0.5178670950197126,0.0,0.0,0.1659619337082192,0.0
ieee33,7,31,1.0,1.0,0.12946677375492815,0.060417827752299806,0.12946677375492815,0.060417827752299806,0.0,0.0
ieee33,7,32,1.0,1.0,0.18125348325689938,0.08631118250328543,0.18125348325689938,0.08631118250328543,0.0,0.0
ieee33,7,33,0.9626154923381074,0.9266285860893368,0.05178670950197126,0.03452447300131418,0.0,0.0,0.0,0.0706662748030939
ieee33,8,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,8,2,0.9985252610209501,0.9970526968969565,0.09991217395854296,0.05994730437512578,0.0,0.0,0.0,0.0
ieee33,8,3,0.9954237645131184,0.9908684709574683,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,4,1.0,1.0,0.11989460875025156,0.07992973916683437,0.11989460875025156,0.07992973916683437,0.0,0.0
ieee33,8,5,1.0,1.0,0.05994730437512578,0.02997365218756289,0.05994730437512578,0.02997365218756289,0.0,0.0
ieee33,8,6,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,7,0.9667401994118353,0.9345866131588352,0.19982434791708592,0.09991217395854296,0.0,0.0,0.0,0.0
ieee33,8,8,0.967808662740654,0.9366536076758529,0.19982434791708592,0.09991217395854296,0.0,0.0,0.0,0.0
ieee33,8,9,0.9668213793498583,0.9347435795679627,0.05994730437512578,0.01998243479170859,0.0,0.0,0.0,0.0
ieee33,8,10,0.9663219405431323,0.9337780927750449,0.05994730437512578,0.01998243479170859,0.0,0.0,0.0,0.0
ieee33,8,11,0.9677194625898925,0.9364809582752704,0.04496047828134433,0.02997365218756289,0.0,0.0,0.0,0.0
ieee33,8,12,0.9678519080749225,0.9367373159642681,0.05994730437512578,0.034969260885490044,0.0,0.0,0.0,0.0
ieee33,8,13,0.9652684645117066,0.9317432085807876,0.05994730437512578,0.034969260885490044,0.0,0.0,0.0,0.0
ieee33,8,14,0.9642307554605841,0.9297409497760888,0.11989460875025156,0.07992973916683437,0.0,0.0,0.26320291316686156,0.0
ieee33,8,15,0.963163232292606,0.9276834120403407,0.05994730437512578,0.009991217395854296,0.0,0.0,0.0,0.0
ieee33,8,16,0.9622393952363114,0.9259046537447423,0.05994730437512578,0.01998243479170859,0.0,0.0,0.0,0.0
ieee33,8,17,0.9607597461800438,0.9230592898799422,0.05994730437512578,0.01998243479170859,0.0,0.0,0.0,0.0
ieee33,8,18,0.9605399565819355,0.9226370081904265,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.08315745335394066
ieee33,8,19,0.9967394694258688,0.9934895699113625,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,20,0.9817742935091551,0.9638807633954007,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,21,0.9775501410147726,0.9556042781980016,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,22,0.9742088049317912,0.9490827956066287,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,23,0.9926676764137901,0.9853891157967529,0.08992095656268866,0.04995608697927148,0.0,0.0,0.0,0.0
ieee33,8,24,0.9876222323063271,0.9753976737457327,0.4196311306258804,0.19982434791708592,0.0,0.0,0.26320291316686156,0.0
ieee33,8,25,0.984356483866625,0.9689576873302651,0.4196311306258804,0.19982434791708592,0.0,0.0,0.0,0.0
ieee33,8,26,1.0,1.0,0.05994730437512578,0.02497804348963574,0.05994730437512578,0.02497804348963574,0.0,0.0
ieee33,8,27,1.0,1.0,0.05994730437512578,0.02497804348963574,0.05994730437512578,0.02497804348963574,0.0,0.0
ieee33,8,28,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,29,1.0,1.0,0.11989460875025156,0.06993852177098009,0.11989460875025156,0.06993852177098007,0.0,0.0
ieee33,8,30,1.0,1.0,0.19982434791708592,0.5994730437512577,0.19982434791708592,0.5994730437512577,0.0,0.0
ieee33,8,31,1.0,1.0,0.1498682609378144,0.06993852177098009,0.1498682609378144,0.06993852177098009,0.0,0.0
ieee33,8,32,1.0,1.0,0.2098155653129402,0.09991217395854296,0.2098155653129402,0.09991217395854296,0.0,0.0
ieee33,8,33,0.9604855393245256,0.9225324712515249,0.05994730437512578,0.03996486958341718,0.0,0.0,0.0,0.08315745335394066
ieee33,9,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,9,2,0.9977554047907478,0.9955158477891489,0.10678485597438722,0.06407091358463232,0.0,0.0,0.0,0.0
ieee33,9,3,0.991346998326263,0.9827688710904917,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,4,0.9880761752517454,0.9762945281001179,0.12814182716926464,0.08542788477950977,0.0,0.0,0.0,0.0
ieee33,9,5,0.9850732172690142,0.9703692433807265,0.06407091358463232,0.03203545679231616,0.0,0.0,0.0,0.0
ieee33,9,6,0.9772478071800816,0.9550132766382781,0.06407091358463232,0.021356971194877443,0.0,0.0,0.1440371899106261,0.0
ieee33,9,7,0.9616629710292033,0.9247956698487143,0.21356971194877444,0.10678485597438722,0.0,0.0,0.0,0.0
ieee33,9,8,0.9628109093688784,0.9270048471997264,0.21356971194877444,0.10678485597438722,0.0,0.0,0.0,0.0
ieee33,9,9,0.96175019289982,0.9249634335428409,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,10,0.9612135733460524,0.9239315335846868,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,11,0.9600760971604003,0.9217461123387464,0.048053185188474234,0.03203545679231616,0.0,0.0,0.0,0.0
ieee33,9,12,0.9602187793226582,0.9220201041638957,0.06407091358463232,0.03737469959103553,0.0,0.0,0.0,0.0
ieee33,9,13,0.955941395431089,0.9138239514987376,0.06407091358463232,0.03737469959103553,0.0,0.0,0.0,0.0
ieee33,9,14,0.954306412266465,0.9107007284928921,0.12814182716926464,0.08542788477950977,0.0,0.0,0.1440371899106261,0.0
ieee33,9,15,0.9530888637767867,0.9083783822553263,0.06407091358463232,0.010678485597438721,0.0,0.0,0.0,0.0
ieee33,9,16,0.9519936578046736,0.906291924500322,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,17,0.9503287717028879,0.9031247743263197,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,18,0.9500007737384758,0.9025014701037027,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.05668387920625553
ieee33,9,19,0.9956882625290026,0.991395116138024,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,20,0.9781939420119833,0.9568633881889432,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,21,0.9732723575215532,0.947259081915562,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,22,0.96902171870868,0.9390030913291243,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,23,0.9896901180321821,0.9794865297305546,0.09610637037694847,0.05339242798719361,0.0,0.0,0.0,0.0
ieee33,9,24,0.9870081450363389,0.9741850783680748,0.4484963950924262,0.21356971194877444,0.0,0.0,0.1440371899106261,0.0
ieee33,9,25,1.0,1.0,0.4484963950924262,0.21356971194877444,0.4484963950924262,0.21356971194877444,0.0,0.0
ieee33,9,26,0.9756462364247738,0.9518855786498256,0.06407091358463232,0.026696213993596805,0.0,0.0,0.0,0.0
ieee33,9,27,0.9735414334214584,0.9477829225883079,0.06407091358463232,0.026696213993596805,0.0,0.0,0.0,0.0
ieee33,9,28,0.9639515913014725,0.9292026703726409,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,29,0.9570867614287039,0.9160150689020847,0.12814182716926464,0.07474939918207106,0.0,0.0,0.0,0.0
ieee33,9,30,0.9543096017695412,0.9107068160295402,0.21356971194877444,0.6407091358463233,0.013672561437555466,0.04101768431266639,0.1440371899106261,0.0
ieee33,9,31,0.9507108414403639,0.9038511040322448,0.16017728396158082,0.07474939918207106,0.0,0.0,0.0,0.0
ieee33,9,32,0.95,0.9025,0.2242481975462131,0.10678485597438722,0.0,0.0,0.0,0.0
ieee33,9,33,0.95,0.9025,0.06407091358463232,0.042713942389754886,0.029919213009068257,0.019946142006045504,0.0,0.05668387920625553
ieee33,10,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,10,2,0.9975710862699437,0.9951480721617956,0.09430048268065525,0.05658028960839315,0.0,0.0,0.0,0.0
ieee33,10,3,0.9895196218152702,0.9791490819574353,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,4,0.9862165771985592,0.9726231371412416,0.1131605792167863,0.0754403861445242,0.0,0.0,0.0,0.0
ieee33,10,5,0.9831320897746313,0.9665487059446337,0.05658028960839315,0.028290144804196574,0.0,0.0,0.0,0.0
ieee33,10,6,0.9753420338811595,0.9512920830554368,0.05658028960839315,0.01886009653613105,0.0,0.0,0.025486092163199272,0.0
ieee33,10,7,0.967776400018326,0.936591160432431,0.1886009653613105,0.09430048268065525,0.0,0.0,0.0,0.0
ieee33,10,8,0.9687838043838807,0.9385420596365052,0.1886009653613105,0.09430048268065525,0.0,0.0,0.0,0.0
ieee33,10,9,1.0,1.0,0.05658028960839315,0.01886009653613105,0.05658028960839315,0.01886009653613105,0.0,0.0
ieee33,10,10,1.0,1.0,0.05658028960839315,0.01886009653613105,0.05658028960839315,0.01886009653613105,0.0,0.0
ieee33,10,11,0.9618646354938454,0.9251835770137081,0.04243521720629486,0.028290144804196574,0.0,0.0,0.0,0.0
ieee33,10,12,0.9619904033070547,0.9254255360548697,0.05658028960839315,0.03300516893822934,0.0,0.0,0.0,0.0
ieee33,10,13,0.9568683116505367,0.9155969658409486,0.05658028960839315,0.03300516893822934,0.0,0.0,0.0,0.0
ieee33,10,14,0.9548943087087229,0.9118231408043099,0.1131605792167863,0.0754403861445242,0.0,0.0,0.025486092163199272,0.0
ieee33,10,15,0.9536596283022679,0.9094666866536198,0.05658028960839315,0.009430048268065525,0.0,0.0,0.0,0.0
ieee33,10,16,0.9525036274954708,0.9072631603920306,0.05658028960839315,0.01886009653613105,0.0,0.0,0.0,0.0
ieee33,10,17,0.950620723633936,0.9036797602023082,0.05658028960839315,0.01886009653613105,0.0,0.0,0.0,0.0
ieee33,10,18,0.9501405152397338,0.9027669987000266,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.049358728031375955
ieee33,10,19,0.9957505632992709,0.9915191843108153,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,20,0.9803551194906299,0.9610961603114874,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,21,0.9760444708350857,0.9526628090477426,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,22,0.9716180619222519,0.9440416582535529,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,23,0.9862668490589753,0.9727222975527196,0.08487043441258972,0.04715024134032762,0.0,0.0,0.0,0.0
ieee33,10,24,0.9802009536112168,0.9607939094603389,0.396062027258752,0.1886009653613105,0.0,0.0,0.025486092163199272,0.0
ieee33,10,25,0.9770955085744033,0.9547156328762718,0.396062027258752,0.1886009653613105,0.0,0.0,0.0,0.0
ieee33,10,26,0.9738271193297567,0.9483392583420923,0.05658028960839315,0.02357512067016381,0.0,0.0,0.0,0.0
ieee33,10,27,0.9718277211998327,0.9444491196924599,0.05658028960839315,0.02357512067016381,0.0,0.0,0.0,0.0
ieee33,10,28,0.9629122011905419,0.9271999072016146,0.05658028960839315,0.01886009653613105,0.0,0.0,0.0,0.0
ieee33,10,29,0.9565103128713587,0.9149119786292644,0.1131605792167863,0.06601033787645869,0.0,0.0,0.0,0.0
ieee33,10,30,0.9538067651233738,0.9097473451951147,0.1886009653613105,0.5658028960839314,0.02251427477638207,0.06754282432914621,0.025486092163199272,0.0
ieee33,10,31,0.9506277633694451,0.9036931444887937,0.14145072402098285,0.06601033787645869,0.0,0.0,0.0,0.0
ieee33,10,32,0.95,0.9025,0.198031013629376,0.09430048268065525,0.0,0.0,0.0,0.0
ieee33,10,33,0.95,0.9025,0.05658028960839315,0.0377201930722621,0.0012890266819749058,0.0008593511213166038,0.0,0.049358728031375955
ieee33,11,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,11,2,0.9982083545261158,0.9964199190457356,0.09929425323312885,0.05957655193987731,0.0,0.0,0.0,0.0
ieee33,11,3,0.9936416108004996,0.9873236507142115,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,4,0.990754759990421,0.9815949944436766,0.11915310387975463,0.07943540258650308,0.0,0.0,0.0,0.0
ieee33,11,5,0.9881239319704234,0.9763889049326898,0.05957655193987731,0.029788275969938657,0.0,0.0,0.0,0.0
ieee33,11,6,0.9811342942727612,0.9626245033981092,0.05957655193987731,0.01985885064662577,0.0,0.0,0.1819188805837697,0.0
ieee33,11,7,0.9654588243738884,0.9321107415614107,0.1985885064662577,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,8,0.9665220910375364,0.9341649524635718,0.1985885064662577,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,9,0.9655396093325048,0.9322667371899661,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,10,0.9650426009168197,0.9313072215843002,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,11,0.9649283152499919,0.9310866535711878,0.044682413954907976,0.029788275969938657,0.0,0.0,0.0,0.0
ieee33,11,12,0.9650603223531832,0.9313414257804299,0.05957655193987731,0.0347529886315951,0.0,0.0,0.0,0.0
ieee33,11,13,0.9616667845636215,0.9248030045329348,0.05957655193987731,0.0347529886315951,0.0,0.0,0.0,0.0
ieee33,11,14,0.9603290991464175,0.9222319786673698,0.11915310387975463,0.07943540258650308,0.0,0.0,0.1819188805837697,0.0
ieee33,11,15,0.959239520008611,0.9201404567463504,0.05957655193987731,0.009929425323312886,0.0,0.0,0.0,0.0
ieee33,11,16,0.9582868652326658,0.9183137160774494,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,17,0.9567570613570096,0.9153840744565005,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,18,0.956507475803038,0.9149065512670992,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.07947633421244879
ieee33,11,19,0.9963447458704509,0.9927028526236532,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,20,0.98064423812535,0.961663121768448,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,21,0.9762163796670056,0.9529984199301551,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,22,0.9725001814769294,0.9457566029726606,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,23,0.9932922536410105,0.9866295011432376,0.08936482790981595,0.049647126616564424,0.0,0.0,0.0,0.0
ieee33,11,24,1.0,1.0,0.4170358635791411,0.1985885064662577,0.4170358635791411,0.1985885064662577,0.0,0.0
ieee33,11,25,1.0,1.0,0.4170358635791411,0.1985885064662577,0.4170358635791411,0.1985885064662577,0.0,0.0
ieee33,11,26,0.9796715469712254,0.9597563399449939,0.05957655193987731,0.024823563308282212,0.0,0.0,0.0,0.0
ieee33,11,27,0.977751344570825,0.9559976918100561,0.05957655193987731,0.024823563308282212,0.0,0.0,0.0,0.0
ieee33,11,28,0.96888725400507,0.938742510973485,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,29,0.9625489582202182,0.9265004969708274,0.11915310387975463,0.0695059772631902,0.0,0.0,0.0,0.0
ieee33,11,30,0.9600338237199407,0.9216649426863303,0.1985885064662577,0.5957655193987731,0.0,0.0,0.1819188805837697,0.0
ieee33,11,31,0.9567079680342947,0.915290136100309,0.14894137984969327,0.0695059772631902,0.0,0.0,0.0,0.0
ieee33,11,32,0.9560511531949833,0.9140338075254575,0.20851793178957054,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,33,0.9564428379462293,0.914782902258637,0.05957655193987731,0.03971770129325154,0.0,0.0,0.0,0.07947633421244879
