case,scenario,bus,V_pu,v_squared,Pload_MW,Qload_Mvar,Pshed_MW,Qshed_Mvar,Pren_MW,Pbat_MW
ieee33,7,2,0.9981269445027039,0.9962573973423037,0.08631118250328543,0.05178670950197126,0.0,0.0,0.0,0.0
ieee33,7,3,0.9902725823377975,0.9806397873299698,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,4,0.9874921482548031,0.9751407428648862,0.10357341900394253,0.06904894600262836,0.0,0.0,0.0,0.0
ieee33,7,5,0.9849236257440003,0.9700745485487074,0.05178670950197126,0.02589335475098563,0.0,0.0,0.0,0.0
ieee33,7,6,0.9788591477587385,0.9581652311509637,0.05178670950197126,0.01726223650065709,0.0,0.0,0.1659619337082192,0.0
ieee33,7,7,0.9764630363543907,0.953480061366436,0.17262236500657085,0.08631118250328543,0.0,0.0,0.0,0.0
ieee33,7,8,0.9735085221933087,0.947718842783,0.17262236500657085,0.08631118250328543,0.0,0.0,0.0,0.0
ieee33,7,9,0.969993186903398,0.9408867826390104,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,10,0.9837734654325834,0.9678102312892344,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,11,0.9838451502848593,0.9679512797390375,0.03884003212647844,0.02589335475098563,0.0,0.0,0.0,0.0
ieee33,7,12,0.9840941784289857,0.9684413520178203,0.05178670950197126,0.030208913876149903,0.0,0.0,0.0,0.0
ieee33,7,13,0.9834658049092746,0.9672049894258474,0.05178670950197126,0.030208913876149903,0.0,0.0,0.0,0.0
ieee33,7,14,0.9833678757320429,0.9670123790217505,0.10357341900394253,0.06904894600262836,0.0,0.0,0.1659619337082192,0.0
ieee33,7,15,0.963238126341422,0.9278276880377333,0.05178670950197126,0.008631118250328544,0.0,0.0,0.0,0.0
ieee33,7,16,0.961246230715728,0.9239943160651947,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,17,0.9574599824994426,0.9167296180878329,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,18,0.9560698685427406,0.9140695935353331,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0706662748030939
ieee33,7,19,0.9973690217778822,0.9947449656021697,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,20,0.9915771450428656,0.9832252345713601,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,21,0.9901086265310235,0.9803150923311497,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,22,0.9879469191936388,0.9760391151442023,0.07768006425295688,0.03452447300131418,0.0,0.0,0.0,0.0
ieee33,7,23,0.9862632439879022,0.9727151864415404,0.07768006425295688,0.043155591251642714,0.0,0.0,0.0,0.0
ieee33,7,24,0.9782860068917107,0.9570435112801283,0.36250696651379877,0.17262236500657085,0.0,0.0,0.1659619337082192,0.0
ieee33,7,25,0.9722080387941281,0.9451884706959248,0.36250696651379877,0.17262236500657085,0.0,0.0,0.0,0.0
ieee33,7,26,0.9786182743789832,0.9576937269484989,0.05178670950197126,0.021577795625821357,0.0,0.0,0.0,0.0
ieee33,7,27,0.9783947485370706,0.9572562839649178,0.05178670950197126,0.021577795625821357,0.0,0.0,0.0,0.0
ieee33,7,28,0.977942130572021,0.9563708107477438,0.05178670950197126,0.01726223650065709,0.0,0.0,0.0,0.0
ieee33,7,29,0.9699961999685022,0.9408926279533345,0.10357341900394253,0.060417827752299806,0.0,0.0,0.0,0.0
ieee33,7,30,0.9691129799195415,0.9391799678485336,0.17262236500657085,0.5178670950197126,0.0,0.0,0.1659619337082192,0.0
ieee33,7,31,1.0,1.0,0.12946677375492815,0.060417827752299806,0.12946677375492815,0.060417827752299806,0.0,0.0
ieee33,7,32,0.9544423865158065,0.9109602691779882,0.18125348325689938,0.08631118250328543,0.0,0.0,0.0,0.0
ieee33,7,33,0.9551453174185183,0.9123025773865221,0.05178670950197126,0.03452447300131418,0.0,0.0,0.0,0.0706662748030939
ieee33,8,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,8,2,0.9986508302095951,0.9973034806783136,0.09991217395854296,0.05994730437512578,0.0,0.0,0.0,0.0
ieee33,8,3,0.993746926425252,0.9875329537796351,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,4,1.0,1.0,0.11989460875025156,0.07992973916683437,0.11989460875025156,0.07992973916683437,0.0,0.0
ieee33,8,5,1.0,1.0,0.05994730437512578,0.02997365218756289,0.05994730437512578,0.02997365218756289,0.0,0.0
ieee33,8,6,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,7,1.0,1.0,0.19982434791708592,0.09991217395854296,0.19982434791708592,0.09991217395854296,0.0,0.0
ieee33,8,8,1.0,1.0,0.19982434791708592,0.09991217395854296,0.19982434791708592,0.09991217395854296,0.0,0.0
ieee33,8,9,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,10,0.9841847780455594,0.9686196773365869,0.05994730437512578,0.01998243479170859,0.0,0.0,0.0,0.0
ieee33,8,11,0.9842677239065553,0.9687829523241909,0.04496047828134433,0.02997365218756289,0.0,0.0,0.0,0.0
ieee33,8,12,0.984555864651828,0.9693502506203086,0.05994730437512578,0.034969260885490044,0.0,0.0,0.0,0.0
ieee33,8,13,0.9844903721152793,0.9692212927876811,0.05994730437512578,0.034969260885490044,0.0,0.0,0.0,0.0
ieee33,8,14,0.9846211315076651,0.9694787726114347,0.11989460875025156,0.07992973916683437,0.0,0.0,0.26320291316686156,0.0
ieee33,8,15,1.0,1.0,0.05994730437512578,0.009991217395854296,0.05994730437512578,0.009991217395854296,0.0,0.0
ieee33,8,16,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,17,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,18,1.0,1.0,0.08992095656268866,0.03996486958341718,0.08992095656268866,0.03996486958341718,0.0,0.0
ieee33,8,19,0.9978467816091705,0.9956981995677797,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,20,0.9918152667615241,0.9836975233812333,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,21,0.9902989736465287,0.9806920572053682,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,22,0.9881149315989729,0.9763711180488428,0.08992095656268866,0.03996486958341718,0.0,0.0,0.0,0.0
ieee33,8,23,0.98896269986647,0.9780472217271776,0.08992095656268866,0.04995608697927148,0.0,0.0,0.0,0.0
ieee33,8,24,0.9793880507540862,0.9592009539598886,0.4196311306258804,0.19982434791708592,0.0,0.0,0.26320291316686156,0.0
ieee33,8,25,0.9715889565234295,0.9439851004382865,0.4196311306258804,0.19982434791708592,0.0,0.0,0.0,0.0
ieee33,8,26,1.0,1.0,0.05994730437512578,0.02497804348963574,0.05994730437512578,0.02497804348963574,0.0,0.0
ieee33,8,27,1.0,1.0,0.05994730437512578,0.02497804348963574,0.05994730437512578,0.02497804348963574,0.0,0.0
ieee33,8,28,1.0,1.0,0.05994730437512578,0.01998243479170859,0.05994730437512578,0.01998243479170859,0.0,0.0
ieee33,8,29,0.9685475849974708,0.938084424404433,0.11989460875025156,0.06993852177098009,0.0,0.0,0.0,0.0
ieee33,8,30,0.9671491002718196,0.9353773821565902,0.19982434791708592,0.5994730437512577,0.0,0.0,0.26320291316686156,0.0
ieee33,8,31,0.9657715507679672,0.9327146882727643,0.1498682609378144,0.06993852177098009,0.0,0.0,0.0,0.0
ieee33,8,32,1.0,1.0,0.2098155653129402,0.09991217395854296,0.2098155653129402,0.09991217395854296,0.0,0.0
ieee33,8,33,1.0,1.0,0.05994730437512578,0.03996486958341718,0.05994730437512578,0.03996486958341718,0.0,0.0
ieee33,9,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,9,2,0.9982092741094034,0.9964217549180221,0.10678485597438722,0.06407091358463232,0.0,0.0,0.0,0.0
ieee33,9,3,0.9915139050111176,0.9830998238303955,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,4,0.9880276104418,0.9761985589953333,0.12814182716926464,0.08542788477950977,0.0,0.0,0.0,0.0
ieee33,9,5,0.9847988578720569,0.9698287904661077,0.06407091358463232,0.03203545679231616,0.0,0.0,0.0,0.0
ieee33,9,6,0.9772674633380934,0.9550516948992719,0.06407091358463232,0.021356971194877443,0.0,0.0,0.1440371899106261,0.0
ieee33,9,7,0.9745082020206095,0.9496662358054411,0.21356971194877444,0.10678485597438722,0.0,0.0,0.0,0.0
ieee33,9,8,0.9709866900691823,0.9428151522915061,0.21356971194877444,0.10678485597438722,0.0,0.0,0.0,0.0
ieee33,9,9,0.9669570058357093,0.93500585113476,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,10,0.9785528828540649,0.9575657445420014,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,11,0.978642044245118,0.9577402507642636,0.048053185188474234,0.03203545679231616,0.0,0.0,0.0,0.0
ieee33,9,12,0.9789517720197485,0.9583465719406057,0.06407091358463232,0.03737469959103553,0.0,0.0,0.0,0.0
ieee33,9,13,0.9775961114158657,0.9556941570554216,0.06407091358463232,0.03737469959103553,0.0,0.0,0.0,0.0
ieee33,9,14,0.9772623104428717,0.9550416234121397,0.12814182716926464,0.08542788477950977,0.0,0.0,0.1440371899106261,0.0
ieee33,9,15,0.9593958035655085,0.9204403078991077,0.06407091358463232,0.010678485597438721,0.0,0.0,0.0,0.0
ieee33,9,16,0.9571672559896993,0.9161691559388505,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,17,0.9531364842580455,0.9084691576237875,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,18,0.9516641214965254,0.9056646001437533,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.05668387920625553
ieee33,9,19,0.9972086691685064,0.9944251298648236,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,20,0.9894555906016399,0.97902236577284,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,21,0.9874759316660201,0.9751087156196745,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,22,0.9845182844643781,0.969276252444682,0.09610637037694847,0.042713942389754886,0.0,0.0,0.0,0.0
ieee33,9,23,0.9898573040951197,0.9798174824704584,0.09610637037694847,0.05339242798719361,0.0,0.0,0.0,0.0
ieee33,9,24,0.9871757853128178,0.9745160311079786,0.4484963950924262,0.21356971194877444,0.0,0.0,0.1440371899106261,0.0
ieee33,9,25,1.0,1.0,0.4484963950924262,0.21356971194877444,0.4484963950924262,0.21356971194877444,0.0,0.0
ieee33,9,26,0.9769689587131962,0.954468346289147,0.06407091358463232,0.026696213993596805,0.0,0.0,0.0,0.0
ieee33,9,27,0.9766919363237674,0.95392713847987,0.06407091358463232,0.026696213993596805,0.0,0.0,0.0,0.0
ieee33,9,28,0.9761309462538942,0.9528316242345228,0.06407091358463232,0.021356971194877443,0.0,0.0,0.0,0.0
ieee33,9,29,1.0,1.0,0.12814182716926464,0.07474939918207106,0.12814182716926464,0.07474939918207106,0.0,0.0
ieee33,9,30,1.0,1.0,0.21356971194877444,0.6407091358463233,0.21356971194877444,0.6407091358463233,0.0,0.0
ieee33,9,31,1.0,1.0,0.16017728396158082,0.07474939918207106,0.16017728396158082,0.07474939918207106,0.0,0.0
ieee33,9,32,0.95,0.9025,0.2242481975462131,0.10678485597438722,0.012508874402513588,0.005956606858339804,0.0,0.0
ieee33,9,33,0.9508249455463177,0.9040680770731581,0.06407091358463232,0.042713942389754886,0.06407091358463232,0.042713942389754886,0.0,0.05668387920625553
ieee33,10,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,10,2,0.9977995334847475,0.9956039090223796,0.09430048268065525,0.05658028960839315,0.0,0.0,0.0,0.0
ieee33,10,3,0.9888665525904249,0.9778570588320715,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,4,0.9866937156735525,0.9735644885496811,0.1131605792167863,0.0754403861445242,0.0,0.0,0.0,0.0
ieee33,10,5,0.9847921805622892,0.9698156388966286,0.05658028960839315,0.028290144804196574,0.0,0.0,0.0,0.0
ieee33,10,6,0.9805587759339889,0.9614955130611625,0.05658028960839315,0.01886009653613105,0.0,0.0,0.025486092163199272,0.0
ieee33,10,7,0.9793661513152043,0.9591580583419557,0.1886009653613105,0.09430048268065525,0.0,0.0,0.0,0.0
ieee33,10,8,0.9783696434057434,0.9572071591378815,0.1886009653613105,0.09430048268065525,0.0,0.0,0.0,0.0
ieee33,10,9,1.0,1.0,0.05658028960839315,0.01886009653613105,0.05658028960839315,0.01886009653613105,0.0,0.0
ieee33,10,10,0.9773512279155595,0.955215422708052,0.05658028960839315,0.01886009653613105,0.0,0.0,0.0,0.0
ieee33,10,11,0.9774300625381304,0.9553695271532934,0.04243521720629486,0.028290144804196574,0.0,0.0,0.0,0.0
ieee33,10,12,0.9777039237092102,0.9559049624363851,0.05658028960839315,0.03300516893822934,0.0,0.0,0.0,0.0
ieee33,10,13,0.9755508436676926,0.9516994485807468,0.05658028960839315,0.03300516893822934,0.0,0.0,0.0,0.0
ieee33,10,14,0.9749029699388927,0.9504358007956735,0.1131605792167863,0.0754403861445242,0.0,0.0,0.025486092163199272,0.0
ieee33,10,15,1.0,1.0,0.05658028960839315,0.009430048268065525,0.05658028960839315,0.009430048268065525,0.0,0.0
ieee33,10,16,1.0,1.0,0.05658028960839315,0.01886009653613105,0.05658028960839315,0.01886009653613105,0.0,0.0
ieee33,10,17,1.0,1.0,0.05658028960839315,0.01886009653613105,0.05658028960839315,0.01886009653613105,0.0,0.0
ieee33,10,18,1.0,1.0,0.08487043441258972,0.0377201930722621,0.08487043441258972,0.0377201930722621,0.0,0.0
ieee33,10,19,0.9968111969078476,0.9936325622808557,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,20,0.9890002102285113,0.9781214158320394,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,21,0.9869881335362207,0.9741455757413127,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,22,0.9839183162853707,0.9680952531218388,0.08487043441258972,0.0377201930722621,0.0,0.0,0.0,0.0
ieee33,10,23,0.9830532725334026,0.9663937366386323,0.08487043441258972,0.04715024134032762,0.0,0.0,0.0,0.0
ieee33,10,24,0.9713957676051637,0.9436097373212252,0.396062027258752,0.1886009653613105,0.0,0.0,0.025486092163199272,0.0
ieee33,10,25,0.962681638483306,0.9267559370729027,0.396062027258752,0.1886009653613105,0.0,0.0,0.0,0.0
ieee33,10,26,0.9802960596615995,0.9609803645880582,0.05658028960839315,0.02357512067016381,0.0,0.0,0.0,0.0
ieee33,10,27,0.9800522588991355,0.9605024301732982,0.05658028960839315,0.02357512067016381,0.0,0.0,0.0,0.0
ieee33,10,28,0.9795585710392982,0.959534994096552,0.05658028960839315,0.01886009653613105,0.0,0.0,0.0,0.0
ieee33,10,29,0.9590598209108278,0.9197957400855089,0.1131605792167863,0.06601033787645869,0.0,0.0,0.0,0.0
ieee33,10,30,0.9569895184284154,0.9158289383818503,0.1886009653613105,0.5658028960839314,0.0,0.0,0.025486092163199272,0.0
ieee33,10,31,0.9556755715227764,0.9133157980053853,0.14145072402098285,0.06601033787645869,0.0,0.0,0.0,0.0
ieee33,10,32,1.0,1.0,0.198031013629376,0.09430048268065525,0.198031013629376,0.09430048268065525,0.0,0.0
ieee33,10,33,1.0,1.0,0.05658028960839315,0.0377201930722621,0.05658028960839315,0.0377201930722621,0.0,0.0
ieee33,11,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee33,11,2,0.9985882458843839,0.9971784848184508,0.09929425323312885,0.05957655193987731,0.0,0.0,0.0,0.0
ieee33,11,3,0.9935791856748696,0.9871995982063371,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,4,0.9903613579498026,0.9808156193201771,0.11915310387975463,0.07943540258650308,0.0,0.0,0.0,0.0
ieee33,11,5,0.9873840274492206,0.9749272176618433,0.05957655193987731,0.029788275969938657,0.0,0.0,0.0,0.0
ieee33,11,6,0.9803556667435841,0.9610972333162573,0.05957655193987731,0.01985885064662577,0.0,0.0,0.1819188805837697,0.0
ieee33,11,7,0.9775984917631451,0.9556988110975759,0.1985885064662577,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,8,0.9741861593970245,0.9490386731607248,0.1985885064662577,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,9,0.9701196560680427,0.9411321470895776,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,10,0.9817913450307856,0.9639142451773591,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,11,0.9818739788629245,0.9640765103681107,0.044682413954907976,0.029788275969938657,0.0,0.0,0.0,0.0
ieee33,11,12,0.9821610357416314,0.9646403001290742,0.05957655193987731,0.0347529886315951,0.0,0.0,0.0,0.0
ieee33,11,13,0.9813526184281246,0.9630529616957363,0.05957655193987731,0.0347529886315951,0.0,0.0,0.0,0.0
ieee33,11,14,0.9812086953377644,0.9627705038064378,0.11915310387975463,0.07943540258650308,0.0,0.0,0.1819188805837697,0.0
ieee33,11,15,0.9622982149115433,0.9260178544219427,0.05957655193987731,0.009929425323312886,0.0,0.0,0.0,0.0
ieee33,11,16,0.9599864415866594,0.9215739680302166,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,17,0.955592990697454,0.9131579638701043,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,18,0.9539730453074172,0.9100645711731076,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.07947633421244879
ieee33,11,19,0.9977074307322693,0.9954201173383859,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,20,0.990958374698211,0.9819985003845201,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,21,0.9892444504737211,0.9786045827930544,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,22,0.9867146128285609,0.9736057271694167,0.08936482790981595,0.03971770129325154,0.0,0.0,0.0,0.0
ieee33,11,23,0.9932298065580609,0.9865054486353632,0.08936482790981595,0.049647126616564424,0.0,0.0,0.0,0.0
ieee33,11,24,1.0,1.0,0.4170358635791411,0.1985885064662577,0.4170358635791411,0.1985885064662577,0.0,0.0
ieee33,11,25,1.0,1.0,0.4170358635791411,0.1985885064662577,0.4170358635791411,0.1985885064662577,0.0,0.0
ieee33,11,26,0.98007897879321,0.9605548046723414,0.05957655193987731,0.024823563308282212,0.0,0.0,0.0,0.0
ieee33,11,27,0.9798222087665451,0.9600515607921513,0.05957655193987731,0.024823563308282212,0.0,0.0,0.0,0.0
ieee33,11,28,0.9793022481492184,0.9590328932301133,0.05957655193987731,0.01985885064662577,0.0,0.0,0.0,0.0
ieee33,11,29,1.0,1.0,0.11915310387975463,0.0695059772631902,0.11915310387975463,0.0695059772631902,0.0,0.0
ieee33,11,30,1.0,1.0,0.1985885064662577,0.5957655193987731,0.1985885064662577,0.5957655193987731,0.0,0.0
ieee33,11,31,1.0,1.0,0.14894137984969327,0.0695059772631902,0.14894137984969327,0.0695059772631902,0.0,0.0
ieee33,11,32,0.9520904283064452,0.9064761836727502,0.20851793178957054,0.09929425323312885,0.0,0.0,0.0,0.0
ieee33,11,33,0.9529010463319991,0.9080204041006188,0.05957655193987731,0.03971770129325154,0.0,0.0,0.0,0.07947633421244879
